id,startNode,endNode,duration,type,length,name,ref
43305,31337,31338,3.879570,2,53.882919,,D 446
43306,15646,2951,8.618643,2,119.703371,,D 21
43307,480,482,7.195214,0,99.933529,,
43308,2976,19722,13.950723,2,193.760039,,D 471
43309,13974,11668,4.819971,2,66.944042,Avenue du Stade de France,
43310,14968,14966,4.055842,2,56.331136,Avenue du Général Leclerc,D 928
43311,18344,19100,0.515349,2,7.157621,Avenue René Panhard,D 160
43312,632,5690,5.000982,3,69.458085,Rue Le Peletier,
43313,6870,6810,34.741957,2,482.527184,Rue de Boussy,D 252
43314,9427,11697,7.096205,2,98.558405,,
43315,18358,18360,0.505669,2,7.023184,Route Ronde,D 301
43316,26631,4950,17.559069,2,243.875961,,D 98
43317,29773,10131,59.883427,0,831.714266,Route Départementale de Paris au Havre,D 14
43318,29895,29896,5.003764,2,69.496726,,
43319,30063,29798,5.186008,2,72.027882,Route du Pavé Blanc,D 406
43320,8225,23032,1.354436,2,18.811613,Rue Danielle Casanova,D 27
43321,12954,32286,0.659389,2,9.158180,,
43322,16703,21727,47.300076,2,656.945505,Rue de Colombes,D 106
43323,25834,25811,94.122737,2,1307.260243,,D 15
43324,5975,10719,2.402225,2,33.364241,,
43325,7788,7784,2.237648,3,31.078438,Quai Saint-Bernard,
43326,13076,21538,2.103637,2,29.217182,Rond-Point Pasteur,
43327,16303,16307,2.562066,2,35.584247,Rond-Point Diderot,
43328,27424,27423,2.078698,2,28.870806,,
43329,4358,4448,1.907170,2,26.488470,Place de la Paix,
43330,11008,29930,8.823969,2,122.555120,,
43331,18817,21291,1.522534,2,21.146300,Rond-Point des Sciences,
43332,20293,12536,2.853359,2,39.629980,,
43333,21172,21170,1.326141,2,18.418630,,
43334,940,955,2.842852,3,39.484062,Place Charles de Gaulle,
43335,7101,7091,61.854271,2,859.087097,Avenue de la République,D 912
43336,14056,23579,4.319621,2,59.994734,Avenue de la Gare,
43337,26644,4946,6.644104,2,92.279224,,
43338,13766,13755,26.080607,2,362.230646,Avenue de la Libération,
43339,23289,17711,7.270417,2,100.978018,,
43340,23613,23614,5.126696,2,71.204106,Chemin de la Demi-Lune,D 59
43341,25077,23558,454.069795,2,6306.524928,,D 86
43342,28481,31661,8.931354,2,124.046579,Rue du Petit Clamart,D 987
43343,28571,28572,1.488167,3,20.668988,Boulevard Diderot,
43344,912,908,1.217825,2,16.914238,Rond-Point Jean Monnet,
43345,1883,7031,23.245412,2,322.852944,Avenue de Paris,D 10
43346,1901,1907,2.002381,0,27.810845,,
43347,6398,6375,14.857985,2,206.360898,Rue du Petit Gironville,
43348,11852,11897,1.261364,2,17.518941,,
43349,26923,26927,6.831601,2,94.883341,,
43350,109,547,37.230824,3,517.094779,Avenue Théophile Gautier,
43351,10758,7498,6.018004,2,83.583392,,
43352,15445,17253,14.771393,2,205.158241,Rue Paul Doumer,
43353,16363,16359,2.429075,2,33.737155,Rond-Point Salvador Allende,
43354,17939,22702,1.878273,2,26.087129,,
43355,19385,19380,3.553749,2,49.357625,,D 920
43356,22412,26168,1.401936,2,19.471338,Rue du Faubourg de Chartres,
43357,29864,29863,3.929611,2,54.577927,,
43358,21580,21578,0.820637,2,11.397732,,
43359,27488,27492,2.354943,2,32.707537,,
43360,516,7120,2.553923,2,35.471148,Place Royale,
43361,8150,28300,28.710897,0,398.762455,,
43362,10078,10160,33.515422,2,465.491969,Rue de Paris,D 422
43363,10231,10233,2.681512,2,37.243223,,
43364,11284,11276,152.389050,2,2116.514586,,D 93
43365,25232,12624,0.882157,2,12.252187,,
43366,27953,4030,4.826353,2,67.032677,Place de la Porte de Paris,
43367,1207,1270,15.625510,7,217.020974,La Francilienne,N 184
43368,7302,10066,13.918970,2,193.319031,Avenue Stalingrad,D 117
43369,7598,14111,2.184935,2,30.346320,Rue de la Mairie,D 545
43370,12368,20910,10.431249,2,144.878456,,
43371,15927,15990,10.814513,2,150.201570,,D 57
43372,4288,5238,1.572645,2,21.842291,,
43373,8379,21003,2.024352,2,28.115998,Rue de la Folie Bessin,
43374,9931,10791,44.595976,2,619.388554,Rue de Souilly,
43375,12393,12391,1.665249,2,23.128462,,
43376,13486,14995,32.648217,2,453.447453,Rue de la République,
43377,14777,9108,1.312468,2,18.228726,,
43378,19278,19272,1.531169,2,21.266237,Boulevard National,
43379,24528,20116,172.387366,2,2394.268974,,D 22
43380,30360,9936,31.446296,7,436.754116,Avenue Charles de Gaulle,N 7
43381,31163,31166,52.343587,2,726.994265,,
43382,4440,4001,5.659548,2,78.604840,Rue de Glatigny,
43383,6422,9466,398.665304,2,5537.018112,,D 1
43384,14402,14405,2.237105,2,31.070907,,
43385,20627,28511,2.641506,2,36.687588,,D 43
43386,23287,23288,0.615925,2,8.554508,,
43387,14445,14443,2.100040,3,29.167223,Boulevard Lannes,
43388,19567,2955,2.487959,3,34.554993,Rue Gabriel Péri,D 126B
43389,20316,19067,50.479227,2,701.100370,,D 50
43390,20597,20600,171.168427,2,2377.339258,,D 26
43391,21450,29297,1.016331,2,14.115710,Avenue du Plan de l'Église,
43392,11930,11928,4.345603,2,60.355596,Avenue de l'Europe,
43393,13469,13470,38.658082,2,536.917809,Rue Blanchard,D 68a
43394,23013,23011,1.077110,2,14.959866,,
43395,25022,25104,237.983365,2,3305.324518,,D 471
43396,25901,21426,3.296899,2,45.790259,,
43397,26183,27422,0.646724,2,8.982283,,
43398,3872,226,4.541516,2,63.076618,Route de Palaiseau,D 117
43399,12814,12705,49.635466,0,689.381479,,D 934
43400,4295,4297,3.322425,2,46.144798,,D 129
43401,8328,30501,1.013559,2,14.077208,,
43402,9677,9680,2.561773,2,35.580182,,
43403,9786,9788,2.566074,2,35.639921,,
43404,19812,19809,1.897637,2,26.356063,Trait d'Union,
43405,20546,29270,1.091200,2,15.155559,,D 201
43406,26551,7560,0.637800,2,8.858332,,
43407,30457,30467,1.211924,2,16.832281,,
43408,2190,30237,39.364104,2,546.723671,Route de Paris,D 604
43409,8861,8874,1.099473,2,15.270452,,
43410,12199,12207,3.207345,2,44.546452,,
43411,21354,21353,0.773660,2,10.745275,Avenue Marcel Paul,D 911
43412,24757,24753,11.856693,2,164.676298,Rue Robert Schuman,
43413,31036,14391,11.701167,2,162.516210,,D 21
43414,2836,1366,0.774848,2,10.761772,Avenue Roger Salengro,D 910
43415,15438,15439,1.288860,2,17.900837,,
43416,17678,14983,2.303301,2,31.990298,,D 928
43417,18338,18335,1.435930,2,19.943477,,
43418,21206,29974,2.691966,2,37.388423,Rue Gabriel Péri,
43419,27059,27058,1.255285,2,17.434518,,
43420,31580,10694,0.618766,2,8.593971,,D 22
43421,16458,25109,144.020965,2,2000.291181,Route Stratégique,D 129
43422,17632,17633,17.953879,2,249.359429,Route de Rambouillet,D 138
43423,2983,23221,47.149143,4,654.849214,Périphérique d'Île de France,A 86
43424,7461,32161,0.576693,2,8.009629,Avenue Lech Walesa,D 30
43425,13145,16342,17.444432,2,242.283771,Rue de Meaux,D 44
43426,14503,10172,4.708954,2,65.402134,,
43427,21406,19650,3.245628,2,45.078172,,
43428,27851,27337,82.341114,2,1143.626583,Route de Boutigny,D 153
43429,205,32180,8.329161,2,115.682792,Avenue de l'Europe,D 120
43430,2106,4677,109.317057,0,1518.292463,,A 105
43431,8334,8343,2.535369,2,35.213464,,
43432,16638,13821,4.348752,2,60.399329,,
43433,24928,24930,0.987115,2,13.709927,,
43434,3168,8392,53.855019,2,747.986377,,D 47
43435,15293,31044,1.013683,2,14.078935,Avenue Paul Doumer,D 913
43436,21459,10598,2.496753,3,34.677131,,
43437,25742,25738,2.859025,2,39.708687,,
43438,11245,21338,30.815329,2,427.990684,Rue Charles de Gaulle,D 31e
43439,11759,11378,3.860083,2,53.612257,,
43440,14096,31231,149.228163,2,2072.613371,Rue Musselburgh,D 219
43441,20378,20380,2.832544,3,39.340886,Avenue Parmentier,
43442,30708,30709,3.664992,2,50.902672,Avenue de Surville,
43443,7042,6062,1.100902,2,15.290308,,
43444,10956,19100,54.173960,2,752.416111,Avenue René Panhard,D 160
43445,19688,19949,29.135483,2,404.659490,Route de Melun,D 446
43446,20358,395,1.744599,2,24.230542,Rue de Versailles,D 446
43447,23937,23936,3.641754,2,50.579917,,
43448,24971,27544,201.664226,2,2800.892034,,D 72
43449,31277,23779,6.548337,2,90.949125,,
43450,883,1321,1.885660,3,26.189722,Rue des Fossés Saint-Bernard,
43451,4354,4358,1.856561,2,25.785574,Place de la Paix,
43452,6219,6193,1.301159,2,18.071659,,
43453,8403,21642,2.210268,2,30.698167,Route du Mesnil,D 58
43454,8893,8281,13.818088,2,191.917886,Boulevard Pelletier,D 55
43455,18551,21017,0.744241,2,10.336683,,
43456,23565,23559,19.593889,2,272.137342,Boulevard de Sully,
43457,30090,12670,103.785104,2,1441.459776,Rue de Paris,D 334
43458,30477,14806,3.767470,2,52.325975,,D 148
43459,30585,3077,6.773512,2,94.076558,Rue Gabriel Péri,D 986
43460,31442,24937,63.275948,2,878.832605,Rue des Fossées de la Tour,D 2411
43461,253,254,86.374057,0,1199.639676,Route Départementale de Paris au Havre,D 14
43462,3088,23250,7.684179,3,106.724709,Place de la Concorde,
43463,8194,22333,2.577681,2,35.801123,Avenue Gabriel Péri,D 122
43464,10322,10318,1.563433,2,21.714346,,
43465,12122,18889,42.032413,2,583.783515,Avenue de la Résistance,D 20
43466,15620,15613,2.940563,2,40.841153,,
43467,16053,4941,77.786502,2,1080.368081,Avenue Julien Duranton,D 102
43468,21757,22360,142.720287,2,1982.226205,,D 64
43469,27674,27672,1.070531,2,14.868490,,
43470,2575,2553,19.945542,7,277.021413,Avenue du Maréchal Leclerc,N 20
43471,22359,10532,1.285347,2,17.852042,,
43472,24457,24458,1.528069,2,21.223184,Square Gilbert,
43473,29326,29324,0.842131,2,11.696258,,
43474,3336,3344,1.611193,2,22.377678,,
43475,8332,8333,0.806076,2,11.195495,,
43476,8914,8915,0.921375,2,12.796879,Place Normandie Niemen,
43477,24033,24031,2.869119,2,39.848875,,
43478,30893,8856,0.908410,2,12.616801,Avenue de Versailles,D 11
43479,5174,441,5.667358,1,78.713299,Boulevard Périphérique Intérieur,
43480,11999,11980,28.654895,2,397.984647,Avenue André Malraux,
43481,16375,16370,1.640777,2,22.788570,Place de la Libération,
43482,20874,30814,7.475416,2,103.825221,,D 52
43483,28931,6198,100.256325,2,1392.448955,Boulevard d'Alsace-Lorraine,D 86
43484,30956,30123,258.224821,2,3586.455853,,D 152
43485,15552,21952,149.694408,7,2079.089003,,N 406
43486,29698,3296,3.337501,0,46.354181,Déviation d'Ablis,N 191
43487,2617,23222,24.383326,0,338.657305,,
43488,4115,4761,1.048353,2,14.560463,Carrefour du 11 Novembre 1918,
43489,16383,19443,57.427333,2,797.601848,,D 403
43490,20640,10943,20.619243,2,286.378373,Rue Robert Schumann,D 235
43491,1218,1132,32.861541,2,456.410292,Rue du Lieutenant-Colonel Prud'hon,D 48
43492,1829,10893,2.219872,3,30.831554,Avenue du 12 Février 1934,
43493,6233,1418,6.631727,3,92.107323,Rue Philippe de Girard,
43494,12652,12654,3.247135,2,45.099102,,
43495,20306,1683,98.152189,2,1363.224853,,D 188
43496,21983,21982,2.102735,2,29.204654,Place Jean Mermoz,
43497,29019,29018,0.870233,2,12.086564,,
43498,31736,31735,0.864182,2,12.002530,,
43499,11132,27073,0.698659,2,9.703601,,
43500,14373,14366,1.315911,2,18.276545,Rond-Point du Fresnes,
43501,20083,9349,28.871146,7,400.988138,,N 36
43502,21589,21586,2.116963,2,29.402268,,
43503,22290,22291,3.496574,2,48.563533,,
43504,27662,27664,8.339132,2,115.821271,,
43505,3063,3066,8.400302,7,116.670854,,N 10
43506,4373,4344,23.683097,2,328.931896,Avenue Fourcault de Pavant,
43507,5191,21503,15.789570,2,219.299583,,D 98
43508,10846,26061,6.812204,2,94.613946,Rue du Bournard,D 986
43509,13766,12490,169.161384,2,2349.463665,Route de Machault,D 227
43510,29100,32231,37.273010,2,517.680698,Avenue Jean Moulin,D 55
43511,29407,29406,0.697903,2,9.693100,Rue Eugène Viollet-le-Duc,
43512,4504,4498,38.521895,7,535.026316,,N 315
43513,4629,29586,16.402561,7,227.813351,La Francilienne,N 104
43514,13878,17500,49.620483,2,689.173371,Rue des Cheminots,
43515,20251,20250,0.919577,2,12.771905,,D 983
43516,32273,32277,3.534607,2,49.091759,Rue Victor Hugo,
43517,7645,31890,3.463815,2,48.108546,,
43518,13306,13360,26.851429,2,372.936520,Rue du Bois Gasseau,
43519,13605,13591,8.777078,2,121.903863,Rue de la Gare,D 418
43520,19633,23612,68.251572,2,947.938495,,D 69
43521,21527,21528,1.953683,2,27.134480,,
43522,26455,26459,1.225747,2,17.024266,,
43523,27163,27162,0.548372,2,7.616273,Rond-Point des Prés Mouchard,
43524,7257,12587,4.996209,2,69.391796,,D 948
43525,11412,7652,257.371568,2,3574.605118,Avenue Carnot,D 191
43526,11780,11743,0.651658,2,9.050811,,D 99
43527,23278,16268,2.064179,2,28.669153,Carrefour du Général de Gaulle,
43528,24689,27165,42.619462,2,591.936974,Rue Sainte-Apolline,
43529,6027,6003,23.060094,2,320.279089,,D 11
43530,13638,14201,2.910431,2,40.422647,,
43531,15774,24104,160.037744,2,2222.746446,,D 605
43532,16317,23668,16.470303,2,228.754212,Allée de Surièges,
43533,4458,4445,2.108391,2,29.283203,,
43534,10099,10095,1.261299,2,17.518037,,
43535,14161,14153,2.537877,2,35.248296,,
43536,22140,22127,95.873630,2,1331.578195,Route du Golf,
43537,27429,27432,39.746307,2,552.032041,,D 231
43538,29409,29554,2.383336,2,33.101894,,
43539,30954,16415,1.602428,2,22.255944,Rue Henri Langlois,
43540,31269,31262,1.931881,2,26.831685,,
43541,370,4272,38.751409,0,538.214020,,
43542,3792,22791,42.354530,2,588.257359,Rue Pierre Joigneaux,
43543,5598,17943,5.872862,2,81.567534,,
43544,6199,29408,0.516338,2,7.171361,Seuil de Coignières,
43545,10952,10980,24.165589,2,335.633176,Rue Georges Lugol,
43546,13568,26256,33.876848,2,470.511780,Avenue des Érables,D 10
43547,15222,4660,63.907658,0,887.606356,,
43548,19144,19141,5.212323,2,72.393374,Boulevard du Temps des Cerises,D 502
43549,29734,16553,2.545356,2,35.352168,Avenue de Grosbois,D 252
43550,4264,4261,3.922560,2,54.480004,,
43551,7468,7477,56.465547,2,784.243702,Boulevard des Coquibus,D 93
43552,13211,13215,75.074884,2,1042.706720,Avenue Charles de Gaulle,D 125
43553,21895,25290,5.307865,2,73.720353,Avenue Descartes,D 136
43554,24898,11554,51.561536,2,716.132449,,
43555,27339,27340,0.716085,2,9.945621,,
43556,3264,7095,6.211029,2,86.264288,,D 372
43557,3355,23224,3.199529,2,44.437903,,
43558,9082,9080,1.288659,2,17.898035,,
43559,11294,11291,8.061988,2,111.972058,Rond-Point du Maréchal Alphonse Juin,
43560,14828,14830,1.407927,2,19.554538,,
43561,21097,18651,0.646968,2,8.985665,,
43562,22034,22029,1.347604,2,18.716723,,
43563,25833,4496,34.849210,2,484.016800,,N 4
43564,29459,11466,4.927175,2,68.432988,,
43565,29863,29864,3.929611,2,54.577927,,
43566,6675,7966,10.630017,2,147.639123,Rue de Neuilly,D 10
43567,7780,7779,26.806505,2,372.312566,,
43568,13645,13285,1.623006,2,22.541749,,
43569,16673,16674,3.937786,2,54.691478,Avenue de Nogent,D 120
43570,29768,22539,12.821875,0,178.081594,,
43571,8142,19100,23.859294,2,331.379089,Avenue Georges Halgoult,D 86
43572,15890,6451,4.645623,2,64.522546,,
43573,25599,25595,0.529805,2,7.358397,,
43574,31891,13670,21.680756,2,301.121612,Avenue de Corbeil,D 402
43575,7200,7202,2.016511,2,28.007090,,
43576,17191,30213,65.158835,2,904.983826,Boulevard Charles Floquet,
43577,20194,20195,0.658472,2,9.145443,,
43578,22938,23995,210.236733,2,2919.954630,,D 906
43579,27031,796,45.213350,4,627.963188,Périphérique d'Île de France,A 86
43580,29448,13606,0.639360,2,8.879999,,
43581,29501,11703,35.429140,2,492.071387,,
43582,30723,30722,2.077157,2,28.849406,,
43583,9783,17436,3.326991,0,46.208207,,
43584,16386,15175,4.591821,2,63.775290,Avenue Suzanne Lenglen,N 370
43585,17623,1346,1.584719,2,22.009985,Carrefour des Anciens Combattants,
43586,23961,23960,47.421106,2,658.626479,Rue de Longvilliers,D 27
43587,24607,24606,0.453497,2,6.298569,Avenue du 8 Mai 1945,D 191
43588,11572,11571,1.258062,2,17.473080,Rond-Point Olympe de Gouges,
43589,22476,30263,43.736870,2,607.456526,Rue Aristide Briand,D 370
43590,26102,26096,2.439527,2,33.882325,Avenue du Maréchal Foch,
43591,6608,6624,48.896778,2,679.121922,Route de Montlhéry,D 35
43592,21583,18290,5.473890,2,76.026255,,
43593,21896,10397,14.324756,2,198.954946,Avenue de la Forêt,
43594,23573,22407,74.095977,2,1029.110794,Boulevard Georges Clemenceau,
43595,24046,24082,123.820351,2,1719.727099,,D 67b
43596,27013,27014,1.416292,2,19.670725,,
43597,28480,28477,1.173927,2,16.304544,Place du Docteur Bihorel,
43598,32617,32616,2.945244,3,40.906173,,
43599,3918,24065,17.059811,2,236.941815,Boulevard de la République,D 183
43600,22113,22118,10.074433,2,139.922676,Rue Claude Nicolas Ladoux,
43601,26769,13364,8.493132,2,117.960172,Rue Aristide Briand,D 132
43602,4223,3377,46.414635,2,644.647714,Voie de Chatenay,
43603,6625,8042,2.561302,3,35.573633,Place de la République,
43604,18311,12712,38.989072,2,541.514890,Avenue de la Division Leclerc,D 129A
43605,28569,21620,63.131469,2,876.825958,Grande Rue,D 9e1
43606,4268,4269,23.403152,2,325.043772,Avenue Volta,D 129
43607,11667,11673,6.709517,2,93.187730,Rue des Trémies,
43608,23011,23013,1.077110,2,14.959866,,
43609,28879,24141,54.154551,2,752.146538,Chemin de Thioux,
43610,32475,20951,49.241038,2,683.903304,Rue de Montgeron,
43611,1964,3964,2.972466,3,41.284252,Route de la Porte des Sablons à la Porte Maillot,
43612,9358,8665,5.149307,2,71.518155,Rond-Point du Haut de Cengy,
43613,32245,30550,60.055104,2,834.098670,Avenue Pasteur,
43614,32504,32502,2.248627,2,31.230935,Rue du 8 Mai 1945,
43615,2024,1978,1.946657,3,27.036904,Quai de la Rapée,
43616,5080,5076,2.801125,2,38.904510,Place des Droits de l'Homme et du Citoyen,
43617,6516,22688,0.593959,2,8.249435,,
43618,20466,16039,47.263956,2,656.443833,Avenue des Tilleuls,D 321
43619,20987,20291,56.813499,2,789.076377,Rue de la Clémenterie,
43620,9323,29981,0.497130,2,6.904580,Avenue du Nord,
43621,9363,9365,0.835495,2,11.604093,,
43622,21057,29357,1.629003,2,22.625048,,
43623,24993,9418,5.346201,2,74.252786,,D 118E
43624,108,2322,47.434591,3,658.813769,Rue Jean de La Fontaine,
43625,16044,1215,9.875909,3,137.165407,Boulevard du Montparnasse,
43626,17315,2752,13.463769,2,186.996798,Avenue de Stalingrad,D 29
43627,27650,13198,9.687037,2,134.542182,Rue de l'Angletin,D 5
43628,31254,31256,15.749625,2,218.744792,Rue de Vilgénis,D 120
43629,10745,168,24.592980,3,341.569164,Rue du Hameau,
43630,18060,18058,5.845862,2,81.192533,Chemin des Saints Pères,
43631,20517,31229,1.883028,2,26.153164,,D 123
43632,21485,21491,4.755077,2,66.042731,Avenue du Général Leclerc,D 33
43633,10285,29943,1.044961,2,14.513349,Rue des Moulins du Roi,
43634,23276,23275,0.852021,2,11.833626,,
43635,27962,6961,0.903825,2,12.553130,Rue de Dampierre,D 58
43636,28259,22469,4.207111,2,58.432097,,D 934
43637,614,31745,2.468423,2,34.283658,,
43638,2872,27016,3.763569,2,52.271787,,D 370
43639,14603,19523,34.960617,2,485.564125,Boulevard de l'Europe,D 167a
43640,21350,21352,73.745823,2,1024.247541,,D 607
43641,25724,24197,72.436488,2,1006.062329,Avenue de la Gare,D 25
43642,10455,18631,69.238543,2,961.646426,Rocade de Beaudevrille,
43643,13202,13211,6.453252,2,89.628494,Avenue Paul Valéry,D 125
43644,19483,19479,2.978799,2,41.372210,,
43645,24753,24754,7.069929,2,98.193464,Rue Robert Schuman,
43646,24854,9382,3.003506,2,41.715367,Boulevard Salvador Allende,D 10p
43647,32223,13451,43.668364,2,606.505062,Rue de Bagneux,D 68
43648,11163,11229,0.449790,2,6.247078,,
43649,11694,11689,1.012558,2,14.063306,Rond-Point Jaroslaw Dombrowski,
43650,13669,24674,1.630377,2,22.644131,,
43651,20465,28685,0.818618,2,11.369692,Avenue Du Général Leclerc,D 229
43652,27390,27499,2.277038,2,31.625532,,D 90
43653,32321,32323,1.140523,2,15.840597,Pont de l'Armée Patton,
43654,991,1084,11.908373,3,165.394072,Rue Van Gogh,
43655,9337,9335,2.588998,2,35.958307,,
43656,11240,15452,61.850628,2,859.036503,Avenue du Docteur Fichez,D 445
43657,13546,21999,197.974841,2,2749.650571,,D 10
43658,25895,29680,1.692580,2,23.508053,Avenue des Frères Lumière,
43659,12646,30647,1.524491,2,21.173489,Boulevard Jacques Germain Soufflot,D 24
43660,5238,4416,21.914693,2,304.370733,Rue Rouget de Lisle,D 50
43661,8709,8756,1.586631,2,22.036537,,
43662,27171,27172,1.501629,2,20.855957,,D 147
43663,655,1117,54.523504,3,757.270892,Avenue de Choisy,
43664,3113,11562,36.794244,2,511.031169,Boulevard MacDonald,
43665,7491,31616,5.733814,2,79.636304,,
43666,8061,16945,0.737281,7,10.240008,Route Nationale de Paris à Toulouse,N 20
43667,8816,8492,7.377068,3,102.459283,Rue Jean Jaurès,D 150
43668,18378,13662,13.587602,2,188.716690,,D 13
43669,23179,15559,13.660850,2,189.734025,,N 188
43670,23994,29381,314.621871,2,4369.748212,,
43671,25153,25154,0.659498,2,9.159692,Boulevard Rabelais,D 123
43672,25871,29783,28.937853,2,401.914623,Boulevard Jean Jaurès,D 50
43673,30837,26200,72.730684,2,1010.148392,,D 82
43674,3335,3366,1.386012,2,19.250161,,
43675,22367,9752,1.243353,2,17.268794,,
43676,27262,27577,19.321902,2,268.359746,,D 306
43677,3660,3280,22.427228,2,311.489281,Boulevard Victor Bordier,D 14
43678,13555,13578,7.083266,2,98.378688,,D 605
43679,20209,20205,8.325517,2,115.632175,Avenue de l'Europe,
43680,29541,29545,3.402425,2,47.255899,,
43681,31494,10585,3.795233,2,52.711564,Avenue Jean Jaurès,
43682,744,1763,4.564323,3,63.393369,Boulevard Gouvion-Saint-Cyr,
43683,12522,28440,6.376897,2,88.568018,,D 38a
43684,23420,23421,0.943726,2,13.107302,,
43685,13417,16802,10.641885,2,147.803956,Rue des Tilleuls,
43686,14522,13945,26.317076,2,365.514939,Avenue de la Gare,
43687,17497,26787,16.938738,2,235.260250,Rue Hélène Boucher,
43688,15002,29803,0.397464,2,5.520338,,
43689,32614,30814,7.965074,2,110.626028,,D 118
43690,9599,9581,23.465525,2,325.910065,,D 30
43691,25415,20017,27.351160,2,379.877218,,D 10
43692,26674,10280,23.183055,2,321.986877,Rue de Villeparisis,
43693,29506,9983,1.420033,2,19.722681,,
43694,31005,25129,0.745120,2,10.348891,Avenue de La Ferté Gaucher,D 46
43695,2892,23326,50.835242,7,706.045027,La Francilienne,N 184
43696,3350,15847,4.606391,2,63.977659,,
43697,6287,6302,86.388873,2,1199.845455,Rue Alexandre Fourny,
43698,23077,12831,0.611228,2,8.489281,,
43699,25323,22262,2.415517,2,33.548846,,
43700,32056,30319,8.830827,2,122.650370,,
43701,7236,17023,25.502838,2,354.206086,Rue Delizy,D 20
43702,10785,10782,1.846845,2,25.650624,,
43703,17995,28779,2.501720,2,34.746111,Avenue Olympe de Gouges,
43704,19425,19424,4.353502,2,60.465304,Route de Saclas,D 108
43705,17599,13347,0.769325,2,10.685072,,
43706,20636,20638,4.051559,2,56.271649,,D 233
43707,26796,6560,12.142902,2,168.651420,Avenue Georges Guynemer,D 165
43708,1061,5672,8.510570,3,118.202361,Avenue de l'Opéra,
43709,4493,25094,228.022507,2,3166.979265,,D 204
43710,12166,19732,4.944709,2,68.676513,Avenue Adolphe Thiers,
43711,22717,22719,1.516135,2,21.057428,Boulevard Gambetta,D 14
43712,7830,8840,30.495601,2,423.550020,Avenue Stanislas Liedet,
43713,19770,19772,1.497573,2,20.799618,,
43714,19887,21775,0.773951,2,10.749320,Avenue Gilbert Berger,D 88e
43715,23469,6020,3.924993,2,54.513794,,
43716,23663,23660,0.775098,2,10.765254,Carrefour Charles de Gaulle,
43717,4825,4830,15.993909,2,222.137620,,D 33
43718,32574,18164,2.849864,2,39.581446,,
43719,1610,995,19.910515,3,276.534926,Rue Pétel,
43720,2700,23409,2.196679,2,30.509430,Route de Bourgogne,D 138
43721,17447,21581,40.829776,2,567.080222,Avenue Maurice Utrillo,
43722,18725,30068,2.332053,2,32.389629,Rue du 19 Mars 1962,
43723,20169,20157,0.700482,2,9.728924,,
43724,6119,29318,8.460112,2,117.501558,Avenue du Pas du Lac,
43725,12419,12421,4.955701,2,68.829186,Avenue de Strasbourg,D 934
43726,17606,17609,4.614098,2,64.084692,Avenue Pierre Bérégovoy,
43727,29300,29307,7.796371,2,108.282930,Avenue des États-Unis,D 185
43728,13380,13374,4.224816,2,58.677994,Rond-Point du 19 Mars 1962,
43729,15816,15814,3.813212,2,52.961283,Avenue de la Porte d'Auteuil,
43730,20123,20120,3.580230,2,49.725416,,
43731,21313,3858,14.909858,3,207.081361,Rue Gabriel Péri,D 50
43732,2355,12617,10.546956,2,146.485503,Rue des Ponts,D 321
43733,2992,2988,1.247429,2,17.325407,Rond-Point Paul Veil,
43734,20412,165,16.195768,3,224.941218,Boulevard Jourdan,
43735,20849,32375,11.497841,2,159.692235,,D 190
43736,4576,11881,6.835942,0,94.943636,,
43737,19993,21084,21.062636,2,292.536613,Boulevard du Temps des Cerises,D 502
43738,23007,23006,23.340250,2,324.170145,Grande Rue,D 116
43739,25602,8541,6.745788,2,93.691499,Avenue Henri Barbusse,D 10
43740,27878,27857,0.605089,2,8.404014,,
43741,663,423,26.940724,2,374.176722,Route de Paris,D 906
43742,1922,23188,20.572022,3,285.722525,Rue de la Croix Nivert,
43743,11131,11125,14.026217,2,194.808565,,
43744,14691,14685,1.333446,2,18.520081,Rue du Docteur Schweitzer,
43745,19278,19264,1.757572,2,24.410717,Boulevard National,
43746,23251,23228,15.036917,2,208.846069,Rue du Général Leclerc,D 436
43747,24470,24577,96.639607,2,1342.216760,Route de Mantes,D 113
43748,28585,28582,27.964980,2,388.402499,Rue Francis de Pressensé,D 30
43749,801,21076,0.675492,2,9.381832,,
43750,4786,4794,18.590201,2,258.197240,Rue Grande,
43751,13495,23764,63.678258,2,884.420251,Rue D'Esbly,D 45A
43752,17595,6519,6.249325,3,86.796179,Quai de la Rapée,
43753,19129,18490,25.994449,2,361.034016,Rue de Changis,
43754,25119,18693,2.607897,0,36.220791,,
43755,27420,27450,107.368724,2,1491.232283,,
43756,3340,3342,17.754194,2,246.586024,Boulevard du Maréchal Foch,D 128
43757,6316,6338,78.694021,7,1092.972511,,N 12
43758,6450,6466,34.397637,2,477.744961,Rue de Groussay,D 936
43759,7940,8109,13.163170,2,182.821801,Rue des Aérostiers,
43760,21629,11730,30.346313,2,421.476570,Place Charras,
43761,27167,26813,104.634383,2,1453.255318,,D 838
43762,28927,28910,184.174466,2,2557.978696,,D 120
43763,30815,32614,27.166954,2,377.318803,,D 118
43764,32576,32045,1.380597,2,19.174961,,
43765,6115,6111,2.192371,2,30.449602,,D 372
43766,8388,24546,1.308735,2,18.176875,,
43767,14333,14334,4.010388,2,55.699837,Rond-Point Robert Schumann,
43768,15750,15659,44.307541,2,615.382512,Rue de la Libération,D 408
43769,23986,23985,3.183271,2,44.212103,Avenue du Général de Gaulle,D 161
43770,26297,26296,0.510870,2,7.095423,,
