num,lon,lat
16260,2.470096,48.905527
16261,2.464166,48.905844
16262,2.462733,48.906126
16263,2.455959,48.907020
16264,1.843926,48.644686
16265,1.843977,48.644430
16266,2.285681,48.799821
16267,2.283426,48.800911
16268,2.283806,48.800709
16269,2.283853,48.800835
16270,2.448571,48.761526
16271,2.455442,48.752266
16272,2.445996,48.770370
16273,2.446572,48.770329
16274,2.446886,48.770418
16275,2.451722,48.767216
16276,2.452989,48.766947
16277,2.452558,48.767078
16278,2.452457,48.767009
16279,2.454586,48.767846
16280,2.455312,48.767999
16281,2.309085,48.625255
16282,2.455297,48.767763
16283,2.314017,48.625638
16284,2.454907,48.767640
16285,2.313381,48.625608
16286,2.452924,48.767564
16287,2.929045,49.004723
16288,2.599835,48.805082
16289,2.877529,48.991104
16290,2.878058,48.991377
16291,2.455033,48.767641
16292,2.427821,48.919773
16293,2.455458,48.766335
16294,2.429264,48.916772
16295,2.429762,48.916849
16296,2.553718,48.933846
16297,2.429126,48.918685
16298,2.213743,48.886154
16299,2.213791,48.886049
16300,2.451355,48.789375
16301,2.417230,48.699411
16302,2.429320,48.916549
16303,2.429491,48.916464
16304,2.439920,48.705955
16305,3.166009,49.095784
16306,3.169201,49.100713
16307,2.429890,48.916602
16308,2.440931,48.706718
16309,2.441193,48.706789
16310,2.543470,48.933747
16311,2.441129,48.706871
16312,2.543319,48.933632
16313,2.440993,48.706884
16314,2.542315,48.933919
16315,2.452690,48.782921
16316,2.442296,48.707451
16317,2.514012,48.928979
16318,2.453137,48.782431
16319,2.442082,48.707547
16320,2.893139,48.996554
16321,2.445948,48.791807
16322,2.429934,48.914945
16323,2.543543,48.934024
16324,2.451092,48.784797
16325,2.446258,48.791715
16326,2.451435,48.784978
16327,2.451489,48.784966
16328,2.560690,48.933630
16329,2.560963,48.933436
16330,2.455223,48.786285
16331,2.896956,48.999890
16332,2.431050,48.914482
16333,2.455903,48.787023
16334,2.456009,48.787234
16335,2.455294,48.787308
16336,2.514590,48.936805
16337,2.453935,48.787456
16338,2.520963,48.892968
16339,2.425757,48.926285
16340,2.562418,48.934160
16341,2.940140,48.370827
16342,2.563171,48.934190
16343,2.940063,48.370611
16344,2.939942,48.370696
16345,2.939735,48.370538
16346,2.248112,48.886952
16347,2.516394,48.947592
16348,2.512689,48.939655
16349,2.517069,48.948347
16350,2.560871,48.933912
16351,2.965877,48.392738
16352,2.559847,48.933777
16353,2.469526,48.905979
16354,2.517729,48.948910
16355,2.622011,48.908567
16356,2.562333,48.933822
16357,2.441007,48.900760
16358,2.906347,49.010931
16359,2.965939,48.392385
16360,2.874988,48.980768
16361,2.517424,48.949475
16362,2.439902,48.903821
16363,2.966359,48.392418
16364,2.966457,48.392599
16365,2.438937,48.906304
16366,2.564007,48.933465
16367,2.966354,48.392741
16368,2.516486,48.949658
16369,2.566880,48.933484
16370,2.439103,48.906465
16371,2.471344,48.806444
16372,2.874604,48.980210
16373,2.965670,48.392308
16374,2.515755,48.949289
16375,2.438895,48.906593
16376,2.978060,48.398900
16377,2.438702,48.906535
16378,2.874161,48.979485
16379,2.977693,48.398531
16380,2.874085,48.979073
16381,2.571270,48.934104
16382,2.516169,48.948393
16383,2.978345,48.398906
16384,2.515628,48.949883
16385,2.884123,48.967227
16386,2.510513,48.953766
16387,2.141672,48.928205
16388,2.147440,48.931814
16389,2.484029,48.957628
16390,2.456807,48.907369
16391,2.456287,48.908672
16392,2.494759,48.964366
16393,2.500896,48.968330
16394,2.495443,48.964243
16395,2.495964,48.964457
16396,2.428645,48.919955
16397,2.426338,48.926276
16398,2.222563,48.774428
16399,2.457599,48.922815
16400,2.222742,48.774410
16401,2.454282,48.921233
16402,2.272295,48.641194
16403,2.495961,48.964992
16404,2.488459,48.960375
16405,2.272396,48.640964
16406,2.449923,48.913059
16407,2.994958,48.407094
16408,2.269763,48.643926
16409,2.489299,48.960907
16410,2.229227,48.770904
16411,2.489070,48.961046
16412,2.603490,48.918240
16413,2.190987,48.780550
16414,2.190943,48.780197
16415,2.456106,48.909086
16416,2.536170,48.954551
16417,2.529200,48.952300
16418,3.048880,48.490473
16419,2.602949,48.917989
16420,2.430255,48.916003
16421,2.545406,48.948872
16422,2.230085,48.890905
16423,2.483284,48.957046
16424,2.661085,48.881405
16425,2.482664,48.956795
16426,2.550874,48.952199
16427,2.593020,48.915974
16428,2.572272,48.915497
16429,2.571697,48.915358
16430,2.494586,48.964541
16431,2.495646,48.965199
16432,2.476853,48.918155
16433,2.569987,48.924452
16434,2.511022,48.961576
16435,2.570010,48.924275
16436,2.628934,48.634477
16437,2.552789,48.955454
16438,2.592552,48.915831
16439,2.477208,48.914317
16440,2.463766,48.949961
16441,2.466932,48.950039
16442,2.558308,48.958148
16443,2.700281,48.632714
16444,2.699757,48.632801
16445,3.006406,48.435854
16446,2.466521,48.949720
16447,2.698886,48.632793
16448,2.466313,48.949854
16449,2.698920,48.632562
16450,2.466376,48.950081
16451,2.510570,48.961942
16452,2.466498,48.950124
16453,2.510349,48.961800
16454,2.466864,48.949742
16455,2.699526,48.632471
16456,2.509248,48.961615
16457,2.626067,48.800698
16458,2.569884,48.924360
16459,2.697449,48.632606
16460,2.554331,48.735964
16461,2.661506,48.630762
16462,2.663239,48.630824
16463,2.517501,48.908460
16464,2.663280,48.630661
16465,2.517237,48.908554
16466,2.773071,48.882067
16467,2.510781,48.961546
16468,2.510887,48.961745
16469,2.510502,48.961525
16470,2.154411,48.808698
16471,2.552801,48.737550
16472,2.789561,48.881650
16473,2.795878,48.882756
16474,2.793089,48.882547
16475,2.533069,48.908153
16476,2.508239,48.955452
16477,2.508840,48.954766
16478,2.509112,48.954897
16479,2.527405,48.910348
16480,2.199167,48.974117
16481,2.200254,48.976432
16482,2.792402,48.882373
16483,2.158277,48.806683
16484,2.466056,48.887285
16485,2.156371,48.889798
16486,2.522250,48.912430
16487,2.496989,48.963676
16488,2.502232,48.960009
16489,2.466891,48.950071
16490,2.522398,48.912497
16491,2.256160,48.905507
16492,2.159627,48.888182
16493,2.452813,48.890098
16494,2.255956,48.905581
16495,2.256037,48.905220
16496,2.159268,48.888445
16497,2.805931,48.882301
16498,2.457787,48.888037
16499,2.457870,48.888092
16500,2.678475,48.912209
16501,2.829620,48.397404
16502,2.679639,48.912155
16503,2.806123,48.883163
16504,2.374547,48.845504
16505,2.480172,48.955483
16506,2.679242,48.912056
16507,2.244420,48.889735
16508,2.479485,48.762407
16509,2.482734,48.953982
16510,2.221501,48.859964
16511,2.150231,48.441035
16512,2.480061,48.763339
16513,2.679350,48.911740
16514,2.484233,48.951806
16515,2.150429,48.441466
16516,2.809501,48.883274
16517,2.479851,48.763321
16518,2.479292,48.763178
16519,2.556145,48.900165
16520,2.478530,48.762868
16521,2.556027,48.900045
16522,2.474363,48.626270
16523,2.556239,48.900092
16524,2.859573,48.450044
16525,2.667109,48.911226
16526,2.556634,48.900289
16527,2.556784,48.900403
16528,2.477583,48.762472
16529,2.111569,48.746065
16530,2.478922,48.762268
16531,2.597693,48.879373
16532,2.286791,48.694092
16533,2.286505,48.694011
16534,2.593403,48.880655
16535,2.795666,48.413802
16536,2.550419,48.731911
16537,2.286614,48.694152
16538,2.286092,48.694084
16539,2.795692,48.413632
16540,2.230125,48.950619
16541,2.310295,48.699809
16542,2.549472,48.906599
16543,2.900746,48.418474
16544,2.660245,48.918253
16545,2.305569,48.700070
16546,2.545512,48.731849
16547,2.205402,48.955165
16548,2.545692,48.731350
16549,2.603966,48.923992
16550,2.652209,48.920211
16551,2.305922,48.699938
16552,2.305871,48.700113
16553,2.544984,48.730710
16554,2.306179,48.700016
16555,2.604932,48.924256
16556,2.346856,48.798229
16557,2.305318,48.699799
16558,2.347128,48.798106
16559,2.541979,48.729656
16560,2.305706,48.699875
16561,2.562235,48.903002
16562,1.872101,48.968542
16563,2.653471,48.918656
16564,2.560797,48.902343
16565,2.438657,48.906446
16566,2.732035,48.842793
16567,2.149498,48.891204
16568,2.146779,48.891714
16569,1.872351,48.968623
16570,2.896975,48.389379
16571,2.897061,48.389585
16572,2.150754,48.419653
16573,2.798894,48.853718
16574,2.433018,48.906772
16575,2.659351,48.918419
16576,1.955040,48.827167
16577,2.432546,48.906783
16578,2.432756,48.906562
16579,2.432943,48.906567
16580,2.349833,48.676864
16581,2.433321,48.906613
16582,2.433540,48.906427
16583,2.357242,48.687763
16584,2.439890,48.903850
16585,2.686972,48.332962
16586,2.549553,48.911387
16587,2.588672,48.915831
16588,2.551700,48.912569
16589,2.018532,48.687369
16590,2.604014,48.913537
16591,2.709587,48.340582
16592,2.548305,48.913104
16593,2.702137,48.340126
16594,2.454410,48.950199
16595,2.458757,48.947338
16596,2.458689,48.947169
16597,2.435409,48.941155
16598,2.434963,48.941013
16599,2.491454,48.934228
16600,2.481479,48.936032
16601,2.475679,48.935641
16602,2.462100,48.919190
16603,2.462295,48.919182
16604,2.475433,48.916794
16605,2.369052,48.939515
16606,2.502199,48.940201
16607,2.508248,48.939666
16608,2.530418,48.937375
16609,2.533413,48.936164
16610,2.496963,48.942494
16611,2.496479,48.943763
16612,2.496050,48.944063
16613,2.414722,48.869056
16614,2.412104,48.864757
16615,2.278879,48.636494
16616,2.279016,48.636722
16617,2.282593,48.641974
16618,2.280995,48.637717
16619,2.280899,48.637732
16620,2.461707,48.923764
16621,2.458997,48.923377
16622,2.463048,48.924170
16623,2.469235,48.926383
16624,2.467349,48.926055
16625,2.458938,48.947045
16626,2.459121,48.947089
16627,2.458984,48.947389
16628,2.464609,48.905227
16629,2.415427,48.854362
16630,2.157864,48.892236
16631,2.608332,48.780143
16632,2.598608,48.781059
16633,2.598738,48.783342
16634,2.480812,48.929843
16635,2.481299,48.929618
16636,2.481833,48.930007
16637,2.481536,48.930431
16638,2.481420,48.928740
16639,2.480909,48.928989
16640,2.480837,48.929513
16641,2.481964,48.929635
16642,2.480949,48.928683
16643,2.482021,48.928890
16644,2.480116,48.929369
16645,2.480565,48.929180
16646,2.481645,48.930810
16647,2.482334,48.930613
16648,2.480438,48.934932
16649,2.480818,48.930034
16650,2.480721,48.929903
16651,2.479882,48.929635
16652,2.413480,48.843958
16653,2.414629,48.843855
16654,2.480769,48.934092
16655,2.577625,48.791227
16656,2.577982,48.791100
16657,2.577780,48.791410
16658,2.575940,48.788803
16659,2.604101,48.911190
16660,2.397936,48.818093
16661,2.396917,48.818938
16662,2.451823,48.784977
16663,2.393939,48.821498
16664,2.394634,48.821199
16665,2.396255,48.820261
16666,2.400647,48.818420
16667,2.399229,48.818948
16668,2.397932,48.819438
16669,2.501565,48.750867
16670,2.501564,48.750962
16671,2.501111,48.750950
16672,2.459105,48.839318
16673,2.461404,48.838723
16674,2.460733,48.838917
16675,2.158745,48.428581
16676,2.148875,48.417952
16677,2.148185,48.416373
16678,2.148189,48.417084
16679,2.148694,48.417821
16680,2.148634,48.417855
16681,2.148471,48.417741
16682,2.148117,48.417366
16683,2.148056,48.416641
16684,2.157986,48.428717
16685,2.856745,48.855202
16686,2.339335,48.690290
16687,2.860724,48.854683
16688,2.339177,48.690390
16689,2.342922,48.682806
16690,2.177820,48.916012
16691,2.403384,48.829284
16692,2.403730,48.829168
16693,2.403781,48.829016
16694,2.389207,48.828891
16695,2.387650,48.825920
16696,2.387307,48.826172
16697,2.386815,48.826212
16698,2.483445,48.756539
16699,2.480046,48.798206
16700,2.528915,48.918261
16701,2.528775,48.918113
16702,2.257596,48.903626
16703,2.256056,48.903095
16704,2.530774,48.916117
16705,2.537354,48.919048
16706,2.538150,48.918361
16707,2.537389,48.919010
16708,2.263637,48.897519
16709,2.358654,48.680891
16710,2.512312,48.910516
16711,2.358757,48.680752
16712,2.512299,48.910563
16713,2.439954,48.950601
16714,2.352338,48.676741
16715,2.441951,48.777724
16716,2.139584,48.867567
16717,2.137164,48.867672
16718,2.449837,48.799450
16719,2.232999,48.887524
16720,2.544737,48.922952
16721,2.249335,48.823268
16722,2.490687,48.716040
16723,2.107659,48.882134
16724,2.441318,48.776552
16725,1.867325,48.965722
16726,1.865857,48.965270
16727,1.865399,48.966718
16728,1.865315,48.967026
16729,1.865166,48.967009
16730,2.404701,48.814557
16731,1.865244,48.966702
16732,1.865732,48.964853
16733,1.865644,48.964503
16734,2.449260,48.786175
16735,1.866315,48.964695
16736,2.448644,48.786074
16737,1.865996,48.964891
16738,2.448803,48.785630
16739,1.989031,48.781947
16740,1.864406,48.969839
16741,1.864399,48.970009
16742,1.986269,48.784348
16743,2.448699,48.785916
16744,1.989168,48.781829
16745,1.863836,48.969912
16746,2.450821,48.787631
16747,1.864058,48.969730
16748,2.451263,48.787596
16749,2.452046,48.789412
16750,2.450924,48.788117
16751,2.865520,48.872617
16752,2.450541,48.787301
16753,2.455784,48.787634
16754,2.362488,48.754412
16755,2.276350,48.830344
16756,2.452734,48.799553
16757,2.446173,48.792422
16758,2.360412,48.752729
16759,2.446335,48.792671
16760,2.445899,48.792478
16761,2.443834,48.792680
16762,3.016560,48.545792
16763,2.361855,48.752951
16764,2.446419,48.792795
16765,2.446060,48.791403
16766,2.598669,48.494169
16767,2.084268,48.770536
16768,2.584057,48.849926
16769,2.363307,48.867374
16770,2.587761,48.850082
16771,2.587994,48.850096
16772,2.467192,48.820160
16773,3.019315,48.555869
16774,2.468002,48.818960
16775,3.019695,48.555759
16776,2.593051,48.848602
16777,2.569227,48.965521
16778,2.383883,48.895936
16779,2.349341,48.485299
16780,3.025698,48.554875
16781,2.370091,48.878444
16782,2.570930,48.960920
16783,2.363452,48.867277
16784,2.368307,48.852868
16785,2.571059,48.960706
16786,1.858239,48.962588
16787,2.389585,48.826633
16788,2.386437,48.826249
16789,1.858044,48.962467
16790,3.066794,48.549756
16791,1.850175,48.968058
16792,2.343844,48.815983
16793,1.850332,48.967861
16794,2.376943,48.435311
16795,2.780588,48.879695
16796,2.780811,48.879357
16797,1.857781,48.962493
16798,2.494117,48.835575
16799,2.493873,48.835593
16800,1.851934,48.961677
16801,3.101937,48.512108
16802,2.280527,48.992433
16803,1.858053,48.961840
16804,2.280707,48.992852
16805,1.857798,48.961869
16806,2.452558,48.783133
16807,2.453019,48.783228
16808,2.453108,48.785437
16809,2.453015,48.785403
16810,3.089734,48.486176
16811,2.454791,48.783428
16812,2.330719,48.860685
16813,2.454817,48.782588
16814,2.454857,48.782035
16815,2.492910,48.832533
16816,2.455187,48.777652
16817,3.024585,48.530840
16818,2.455308,48.777619
16819,2.454688,48.783629
16820,2.459710,48.782677
16821,2.459870,48.782545
16822,2.459875,48.784337
16823,2.493816,48.838002
16824,2.459794,48.784171
16825,2.459278,48.784224
16826,2.220520,48.646730
16827,2.458788,48.784798
16828,2.459603,48.783756
16829,2.494177,48.837110
16830,2.116514,48.897381
16831,2.457675,48.782351
16832,2.493083,48.830722
16833,2.979176,48.529387
16834,2.493080,48.832364
16835,2.493072,48.830392
16836,2.493081,48.830142
16837,2.458718,48.781832
16838,2.132057,48.894477
16839,2.493302,48.830138
16840,2.797289,48.543866
16841,2.493293,48.829529
16842,2.493169,48.829922
16843,2.782898,48.546767
16844,2.438543,48.777489
16845,2.438829,48.778035
16846,2.492917,48.830632
16847,2.493476,48.830623
16848,2.783068,48.546367
16849,2.907980,48.550054
16850,2.907929,48.550223
16851,2.907564,48.550065
16852,3.015836,48.550442
16853,2.623239,49.005535
16854,2.623427,49.005711
16855,3.015809,48.550609
16856,2.623012,49.005809
16857,3.016670,48.544719
16858,3.015354,48.553548
16859,3.015345,48.553756
16860,3.013667,48.556354
16861,2.219272,49.112131
16862,2.213311,49.112890
16863,2.114368,48.897910
16864,2.629672,49.003057
16865,2.065702,48.669803
16866,2.406946,48.835595
16867,2.443083,48.720931
16868,2.406337,48.835629
16869,2.321947,48.840137
16870,2.454617,48.783559
16871,2.406679,48.835653
16872,2.406399,48.835478
16873,2.456567,48.782451
16874,2.074185,48.652217
16875,2.408263,48.835089
16876,2.074132,48.651937
16877,2.409931,48.834427
16878,2.246685,48.814104
16879,2.410925,48.834119
16880,2.313236,48.605029
16881,2.555112,48.463613
16882,2.065651,48.669600
16883,2.246268,48.813264
16884,2.313283,48.604923
16885,2.555127,48.463832
16886,2.623560,49.005626
16887,3.082979,48.808515
16888,2.549102,48.480895
16889,2.641934,48.998318
16890,2.313750,48.605012
16891,2.635076,49.001044
16892,2.305581,48.763080
16893,3.083465,48.808576
16894,2.313091,48.604910
16895,3.082857,48.808918
16896,2.412114,48.892901
16897,2.760772,48.830705
16898,2.357757,48.688079
16899,2.409762,48.892395
16900,2.357620,48.687914
16901,2.357915,48.688034
16902,3.090110,48.809543
16903,3.090289,48.809423
16904,2.643877,48.997393
16905,2.368146,48.788579
16906,2.306375,48.602628
16907,2.357666,48.687876
16908,2.871022,48.873899
16909,2.870713,48.874159
16910,2.358274,48.688217
16911,2.190119,48.919754
16912,2.635159,48.999073
16913,2.588942,48.834175
16914,2.582783,48.835817
16915,2.429975,48.811646
16916,2.638863,49.001206
16917,3.007567,48.553578
16918,2.448540,48.804938
16919,2.448303,48.804428
16920,2.223424,48.917560
16921,3.013622,48.557384
16922,2.224119,48.917858
16923,3.011145,48.557164
16924,2.446648,48.802807
16925,2.448728,48.801726
16926,2.224527,48.918639
16927,2.225306,48.918895
16928,2.448704,48.804375
16929,2.639040,48.999470
16930,1.858665,48.967967
16931,3.016450,48.557947
16932,2.366809,48.788526
16933,2.776746,48.839762
16934,3.016328,48.558020
16935,2.583262,48.951422
16936,2.224193,48.918103
16937,1.864927,48.967612
16938,1.864588,48.968806
16939,2.224346,48.918440
16940,2.582857,48.951316
16941,2.630998,49.002684
16942,2.644899,49.005197
16943,2.631408,49.003404
16944,2.597557,48.954795
16945,2.268438,48.640487
16946,2.667753,49.007206
16947,2.643967,48.997496
16948,2.654091,48.992446
16949,2.651662,48.994257
16950,2.272131,48.641398
16951,2.653135,48.991685
16952,2.629770,49.003166
16953,2.637737,48.999904
16954,2.222917,48.918052
16955,2.273944,48.714306
16956,2.630164,49.002207
16957,2.598172,48.954760
16958,2.449507,48.801269
16959,1.962216,48.767531
16960,2.312498,48.608565
16961,2.448033,48.784418
16962,2.312418,48.608702
16963,2.449287,48.785440
16964,2.453372,48.790426
16965,2.449892,48.785462
16966,2.447444,48.786584
16967,2.447579,48.786656
16968,2.459192,48.792899
16969,2.453123,48.790515
16970,2.451238,48.784634
16971,2.403599,48.610363
16972,2.412213,48.612533
16973,2.413110,48.612617
16974,2.602038,48.953564
16975,2.602565,48.955900
16976,2.410468,48.882319
16977,2.408501,48.882461
16978,2.408493,48.882280
16979,2.410423,48.882136
16980,2.408378,48.880713
16981,2.668749,49.007338
16982,2.412932,48.612247
16983,2.590215,48.955320
16984,2.416815,48.610748
16985,2.434973,48.840765
16986,2.434574,48.840626
16987,2.435849,48.840283
16988,2.494615,48.835484
16989,2.590500,48.965247
16990,2.436402,48.840406
16991,2.408395,48.899317
16992,2.401121,48.896517
16993,2.601568,48.960290
16994,2.401223,48.896418
16995,2.401015,48.895654
16996,2.443001,48.760483
16997,2.448854,48.842296
16998,2.400493,48.896700
16999,2.443308,48.759375
17000,2.449132,48.841774
17001,2.443580,48.759362
17002,2.449215,48.841989
17003,2.834303,48.822204
17004,2.460896,48.793633
17005,2.461090,48.793758
17006,2.461189,48.793582
17007,2.366938,48.817238
17008,2.656357,48.992372
17009,2.459265,48.792815
17010,2.657315,48.989504
17011,2.656443,48.992271
17012,2.426822,48.908087
17013,2.229207,48.737559
17014,2.601860,48.960134
17015,2.363964,48.814955
17016,2.425361,48.907382
17017,2.360060,48.816325
17018,2.355360,48.814622
17019,2.602287,48.960540
17020,2.230580,48.737941
17021,2.406833,48.898342
17022,2.230528,48.738034
17023,2.406751,48.898244
17024,2.606704,48.966423
17025,2.353431,48.817553
17026,2.230430,48.738060
17027,2.305552,48.605049
17028,2.630089,49.002594
17029,2.230275,48.737995
17030,2.425825,48.895600
17031,2.353189,48.819541
17032,2.630486,49.002558
17033,2.353290,48.818638
17034,2.829751,48.814492
17035,2.630822,49.002937
17036,2.630641,49.003119
17037,2.629861,49.002874
17038,2.228866,48.737414
17039,2.228986,48.737327
17040,2.562169,49.034637
17041,2.630368,49.003183
17042,2.343406,48.816146
17043,2.344276,48.818354
17044,2.302911,48.614088
17045,2.819565,48.817877
17046,2.349985,48.810343
17047,2.229174,48.737372
17048,2.344067,48.816270
17049,2.638744,49.001534
17050,2.032420,48.767591
17051,2.634533,48.999129
17052,2.228525,48.737449
17053,2.032814,48.767605
17054,2.545165,48.957510
17055,2.549286,48.958917
17056,2.344112,48.817902
17057,2.553839,48.738943
17058,2.344092,48.816819
17059,2.683720,49.040818
17060,2.553869,48.739061
17061,2.344118,48.817016
17062,2.553044,48.737716
17063,2.643067,48.997730
17064,2.554868,48.961247
17065,2.599397,49.020382
17066,2.554938,48.961377
17067,2.343981,48.816819
17068,2.555994,48.742912
17069,2.334941,48.816697
17070,2.599314,49.020552
17071,2.555810,48.961642
17072,2.464654,48.827279
17073,2.556526,48.742783
17074,2.597851,49.021211
17075,2.464554,48.827320
17076,2.829751,48.814137
17077,1.860825,48.713076
17078,2.464341,48.827304
17079,2.556037,48.961580
17080,2.464566,48.827004
17081,2.840680,48.814986
17082,2.464688,48.827069
17083,2.556389,48.961021
17084,2.556310,48.960890
17085,2.669769,49.007494
17086,2.555481,48.960641
17087,2.556422,48.743137
17088,2.555219,48.960709
17089,2.466970,48.820207
17090,2.465606,48.822860
17091,2.465298,48.822828
17092,2.664991,49.009996
17093,2.459011,48.817209
17094,2.462546,48.818927
17095,2.792760,48.815647
17096,2.351332,48.615310
17097,2.462921,48.819115
17098,2.559478,48.742422
17099,2.560672,48.742285
17100,2.459454,48.816866
17101,2.457878,48.817007
17102,2.459716,48.817674
17103,2.561414,48.741115
17104,2.455363,48.817265
17105,2.739001,49.037934
17106,2.300595,48.606338
17107,2.972460,48.350849
17108,2.446866,48.816926
17109,2.634856,49.032835
17110,2.304318,48.615063
17111,2.549364,48.958816
17112,2.974163,48.348363
17113,2.304288,48.615307
17114,2.563039,48.735345
17115,2.542006,48.961663
17116,2.977787,48.347055
17117,2.564343,48.735264
17118,2.302262,48.616380
17119,2.564373,48.735138
17120,2.303951,48.614817
17121,2.455758,48.817169
17122,2.541534,48.961979
17123,2.537241,48.963838
17124,2.532466,48.935269
17125,2.532014,48.935690
17126,2.545860,48.969023
17127,2.549125,48.970973
17128,2.531256,48.937053
17129,2.624422,49.047063
17130,2.533085,48.936307
17131,2.750380,49.026719
17132,2.736433,49.015751
17133,2.435155,48.800624
17134,2.427212,48.804494
17135,2.607553,49.061165
17136,2.433500,48.809574
17137,2.436098,48.808233
17138,2.606475,49.061588
17139,2.441524,48.805382
17140,2.454658,48.527744
17141,2.443414,48.804381
17142,2.992365,48.317256
17143,2.442939,48.796517
17144,2.440769,48.791749
17145,2.602438,49.064331
17146,2.599081,49.063882
17147,2.598880,49.063898
17148,2.598914,49.063742
17149,2.500964,48.556145
17150,2.503409,48.553973
17151,2.361411,48.578587
17152,2.361286,48.578456
17153,2.592411,49.065112
17154,2.490960,48.773322
17155,2.490694,48.773322
17156,2.420714,48.894613
17157,2.422323,48.894880
17158,2.490143,48.773423
17159,2.429404,48.896246
17160,2.428679,48.896047
17161,2.426501,48.895442
17162,2.426470,48.895572
17163,2.426215,48.895501
17164,2.425954,48.895427
17165,2.445371,48.899162
17166,2.442062,48.898407
17167,2.438303,48.897790
17168,2.441854,48.898925
17169,2.552015,49.084658
17170,2.551912,49.084749
17171,2.441471,48.898468
17172,2.438629,48.897927
17173,2.551738,49.085769
17174,2.442205,48.898432
17175,2.444720,48.898955
17176,2.552099,49.086331
17177,2.552281,49.086743
17178,2.551600,49.086565
17179,2.515880,48.931213
17180,2.551645,49.086462
17181,2.515957,48.930793
17182,2.516460,48.930396
17183,2.516082,48.930814
17184,2.572471,48.308733
17185,2.516185,48.933204
17186,2.516182,48.933711
17187,2.572578,48.308912
17188,2.515380,48.935810
17189,2.021944,48.800235
17190,2.022010,48.800201
17191,2.515737,48.933441
17192,2.516634,48.933527
17193,2.021335,48.796987
17194,2.031803,48.798422
17195,2.031814,48.800633
17196,2.031833,48.800724
17197,2.039536,48.792487
17198,2.491188,48.217536
17199,2.521501,48.933936
17200,2.470608,48.903363
17201,2.571987,48.448566
17202,2.470725,48.903874
17203,2.469189,48.903593
17204,2.119057,48.826470
17205,2.464588,48.905533
17206,2.400208,48.772528
17207,2.399606,48.773443
17208,2.399213,48.773362
17209,2.399094,48.773333
17210,2.399007,48.773779
17211,2.398360,48.773097
17212,2.162876,48.942262
17213,2.162979,48.942187
17214,2.347035,48.914379
17215,2.337800,48.915199
17216,2.275145,48.872177
17217,2.531570,49.099440
17218,2.530924,49.099533
17219,2.529075,49.100174
17220,2.528590,49.100338
17221,2.531204,49.099233
17222,2.506743,48.943542
17223,2.526598,48.976801
17224,2.526124,48.976424
17225,2.164830,48.373664
17226,2.400318,48.773617
17227,2.454564,48.907575
17228,2.452973,48.907513
17229,2.416630,48.795941
17230,2.453259,48.907642
17231,2.472625,48.904255
17232,2.389193,48.789431
17233,2.473803,48.904582
17234,2.395330,48.780462
17235,2.472082,48.904381
17236,2.511701,48.608659
17237,2.511789,48.608487
17238,2.455385,48.907439
17239,2.512417,48.606940
17240,2.512465,48.606789
17241,2.545757,48.988968
17242,2.224389,48.827912
17243,2.455526,48.906818
17244,2.542458,48.984129
17245,2.541612,48.983838
17246,2.452435,48.907913
17247,2.540393,48.983695
17248,1.864969,48.967843
17249,2.539591,48.983748
17250,1.868908,48.969715
17251,1.873766,48.970283
17252,2.526184,48.984184
17253,2.156499,48.431905
17254,2.378018,48.675534
17255,2.443129,48.910645
17256,2.372012,48.895258
17257,2.382209,48.678520
17258,2.445111,48.909712
17259,2.377869,48.675388
17260,2.529938,48.979105
17261,2.644060,48.849689
17262,2.445541,48.909585
17263,2.375428,48.671042
17264,2.436840,48.912839
17265,2.375388,48.679569
17266,2.472626,48.906028
17267,2.375505,48.679476
17268,2.375312,48.679392
17269,1.589973,48.746912
17270,2.378800,48.681367
17271,1.572350,48.765046
17272,2.373538,48.675788
17273,2.274562,48.650959
17274,2.371818,48.672339
17275,2.668144,49.048492
17276,2.360688,48.673336
17277,2.688979,49.064542
17278,2.689257,49.064414
17279,2.376530,48.683360
17280,2.700109,49.059272
17281,2.924237,48.860109
17282,2.675233,49.073832
17283,2.980341,48.876736
17284,2.498354,48.613162
17285,2.473870,48.908800
17286,3.035543,48.900114
17287,2.675064,49.074200
17288,2.497728,48.613152
17289,2.667475,49.047790
17290,2.494442,48.612602
17291,2.466878,48.905782
17292,2.281745,48.725645
17293,2.254893,49.143346
17294,2.255255,49.144324
17295,2.540947,48.912591
17296,2.645857,48.846224
17297,2.173067,48.799483
17298,2.496214,48.610172
17299,2.646629,48.845491
17300,2.242156,48.847795
17301,2.647215,48.845606
17302,2.446040,48.909484
17303,2.444887,48.906684
17304,2.646732,48.846100
17305,2.269139,49.052816
17306,2.646329,48.846395
17307,2.647217,48.846628
17308,2.445622,48.904469
17309,2.645759,48.846833
17310,2.473191,48.834926
17311,2.444948,48.902242
17312,2.646279,48.846431
17313,2.491570,48.838243
17314,2.445297,48.902066
17315,2.383590,48.949177
17316,2.445113,48.902427
17317,2.383366,48.949134
17318,2.381520,48.951303
17319,2.381869,48.951349
17320,2.381664,48.952127
17321,2.381948,48.951397
17322,2.381800,48.952098
17323,2.380651,48.948635
17324,2.248810,49.027963
17325,2.266401,49.015984
17326,2.702766,48.140975
17327,2.369102,48.952394
17328,2.297104,48.629243
17329,2.263895,49.012062
17330,2.381870,48.956861
17331,2.297207,48.629250
17332,2.378577,48.955964
17333,2.367656,48.868778
17334,2.263326,49.010088
17335,2.367090,48.868607
